time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,-0.011908530774297123,0.009236299762874942,10.018677821455414,0.4783938486947221,0.46174121038547256,0.0,-0.6477692375184458,0.46867623644260936,0.4268096122614266,-10.825958083863075,-10.821323199586491,0.0,900.1399784994431,-0.6391156796024258,900.3379907073547,-0.20130530270883162
0.12000000000000001,-0.05139417557284642,0.03930300340251704,10.054958850731474,5.450142497957792,5.379751589745805,0.0,-0.6507120991137465,0.29954316032512057,0.8061815286935073,-19.293740686596514,-19.27010293296832,0.0,899.485460892139,-0.4305330167895327,900.4461443514473,-0.4141583315465629
0.18,-0.08660569265618885,0.052915218277366644,10.1025459399704,2.3036535444387454,2.22847035237233,0.0,-1.0947250478687935,0.23735314876914893,0.6647523044919409,-24.364953477750106,-24.33787316066683,0.0,899.4081311306973,-0.47947974504931445,900.1290545294112,-0.05968253553727937
0.23999999999999996,-0.18638473759984864,0.04732853262880075,10.143276333067755,1.8852510663790625,1.812586003478108,0.0,-2.2471811002163875,-0.4150136703912451,0.6631937292375232,-26.88331085933379,-26.85739305479069,0.0,899.2220130888046,-0.1227644184496322,899.9097843257149,0.04032027034330064
0.3,-0.3626174717188712,0.0218799780297986,10.16907353579045,0.47102372747561194,0.40065040369023386,0.0,-3.570763528306446,-0.19805726520804545,0.28004728463026635,-28.01832151575802,-27.994421538290656,0.0,899.6039981092463,-0.07087147760753867,900.2671356942973,-0.019684508571380162
0.36000000000000004,-0.5816895668006482,0.016908967062057776,10.205544479131458,5.102224800796531,5.034163824649102,0.0,-3.4003699140140653,-0.24790736520928514,0.8758056898895702,-28.498601091606353,-28.480727446095038,0.0,899.6879450619863,0.20361437413219388,900.1011479347668,-0.233876845495615
0.4200000000000001,-0.7457861662836779,0.0009817877754793648,10.24629589120212,3.3947550026391795,3.327660271232295,0.0,-2.148734811846704,-0.017161710200985114,0.6027920072677213,-28.702339898389695,-28.682230177324275,0.0,899.6236538153548,0.2171585021899407,900.2947525476307,-0.05125688683071217
0.48000000000000015,-0.8795032386847145,-0.00045291816099994283,10.302476960348859,1.671871168350453,1.6059440818907333,0.0,-2.6333625363110444,-0.25401806897210355,1.076744341767511,-28.789545525418298,-28.762467136704355,0.0,899.466589975264,0.13322812333599748,900.4603680916088,0.17402591438391465
0.5400000000000001,-1.076003398773124,-0.007836433289420222,10.356657859448013,6.227093598521704,6.162762055397791,0.0,-3.740429533134327,0.16204877442311072,0.9775483183481687,-28.822009035651853,-28.797364526068602,0.0,899.5666720441009,0.4148633134298391,900.2818983820042,0.3017954634769881
0.6000000000000002,-1.2840709047207686,-0.00745586612878597,10.431377920647776,4.497441356058637,4.434606737664176,0.0,-2.9255007177091428,-0.21964341503092652,1.2238851086492697,-28.83770097981605,-28.812074991447194,0.0,899.5866983924316,0.15460615386349352,900.4073079805895,0.09256179398325914
0.6600000000000003,-1.426211168331256,-0.005558859390973623,10.50101213061157,2.7670422611887044,2.705698498140139,0.0,-2.0729652650627175,0.26182363176809714,1.393374874516873,-28.843698501062487,-28.820255641495038,0.0,899.700113276608,-0.0556471287798668,900.3842162045187,0.3154097944191727
0.7200000000000003,-1.577819056802801,-0.004001177689294119,10.59185313137267,1.0361754280758237,0.9763629947466343,0.0,-3.1651936118580664,-0.09729306910625937,1.3628656419589562,-28.854862167118778,-28.8254843731983,0.0,899.7992323678094,-0.28879445668714043,900.84448060846,0.4727100893546053
0.7800000000000004,-1.792502936666548,0.006950647874428496,10.679455638245267,5.588036924754775,5.530076932954184,0.0,-3.6739687846751194,0.2714100134122175,1.7839112880581356,-28.856217523389944,-28.82311227777961,0.0,899.560178150228,-0.0490386600373717,900.6742924423165,0.19620438867474427
0.8400000000000004,-1.9781156374174962,0.009970148460983503,10.783920899952818,3.856640201107991,3.8006066607253395,0.0,-2.4285992543579393,0.083377534548634,1.5437325109325721,-28.857214976819378,-28.826701981487982,0.0,899.8016491206512,-0.26052300224167657,900.6976698825083,0.11645437886005475
0.9000000000000005,-2.1098093716084008,0.02773699964665493,10.891533037483763,2.12515472946955,2.0711149826738975,0.0,-2.3135946893883093,0.2213140071085655,2.1069554640046286,-28.85945073692956,-28.822229249513125,0.0,899.4870153920002,-0.08076917071099812,900.7942683114599,0.2890921180040683
0.9600000000000005,-2.287883937700422,0.03471896671619374,11.008161046067139,0.39360820818728115,0.34176959966419673,0.0,-3.5936634900220663,0.3004999497043222,1.808132200494454,-28.85859772146287,-28.822717469210936,0.0,899.6099472779258,-0.08323274330381947,900.7007445060676,0.3348412190691886
1.0200000000000005,-2.5050515040850856,0.05643140710252505,11.13622647852072,4.9453950841635645,4.8953610402486945,0.0,-3.304307651269627,0.15216424271572188,2.3458242782744194,-28.853852055553325,-28.833180840980845,0.0,900.1529047949293,-0.04370700935174298,900.4682795936347,0.21087139738066724
1.0800000000000005,-2.663684436805522,0.0689104755298248,11.265194187709374,3.2141788086066896,3.165365678366559,0.0,-2.1106413239052544,0.4822856985139045,2.153269237981908,-28.853233837067016,-28.833369827824217,0.0,899.9359209571753,0.06110953803656525,900.5384111247122,0.3475425480495348
1.1400000000000006,-2.8015467496750337,0.0919058027105535,11.412531087028997,1.4830653939380323,1.4354134238768523,0.0,-2.7837054777330503,0.14085163380587234,2.5030857443821164,-28.849941810223932,-28.831312132985712,0.0,899.8229534361625,0.21646316675106655,900.3777136544625,0.5287246875150537
