time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.018559714688301823,-0.014188570139929491,11.378308209368427,6.272206819535409,0.02217424958217684,0.0,-0.07827900327701463,-0.04704689561692007,2.5946710866208904,-0.03507888808466999,0.032125527356379864,0.0,494.1527729218711,495.0647168865707,495.99590623670315,495.1212782101048
1.2000000000000006,-0.023739855754701285,-0.017255033504526413,11.537778200640568,6.270291705813637,0.02413824982018209,0.0,-0.094591804810673,-0.055377200604184815,2.720695608251031,-0.026248798653251915,0.03392183115939773,0.0,451.7260380379021,451.8712544404791,450.9223556261019,451.63472956692505
1.2600000000000007,-0.029829340936987817,-0.020799563327091847,11.700244754517444,6.269392782739249,0.026027409950155622,0.0,-0.108556687829841,-0.06287245559753322,2.6949107901192555,0.0012491146568416565,0.026106329648199592,0.0,403.10569946345356,402.3992834561264,401.2977107759806,403.7860481917637
1.3200000000000007,-0.0368352707270505,-0.024829466253511522,11.862973373589096,6.269522311976797,0.027962882406082912,0.0,-0.12513592052799347,-0.07144704486208808,2.72928926837162,0.003918957606912679,0.04235793451804524,0.0,422.3689629422638,423.76867492531846,422.5083078615435,422.738382678988
1.3800000000000008,-0.04486757519935137,-0.02936705391900999,12.027496684510995,6.270004890610215,0.030503516505866912,0.0,-0.1428371396470958,-0.07977145509504822,2.7547520234780403,0.01522579991946541,0.04231582931062763,0.0,420.3660182994287,420.3634575618525,419.3322026701403,420.3131659225313
1.4400000000000008,-0.05404561849503015,-0.034408136567014885,12.19472033416316,6.271197557352428,0.0334490412063726,0.0,-0.16336076213587955,-0.08815951450280485,2.819203578096412,0.027852444513805797,0.06002663696331338,0.0,432.4104595450789,433.9013837986307,432.300425472194,433.3630568700714
1.5000000000000009,-0.06453884152748693,-0.03993426986077365,12.366453997872652,6.272779839837938,0.03753620880165709,0.0,-0.1867937631738273,-0.09587985178741029,2.905023321617442,0.023231751443252173,0.0807272012777757,0.0,440.7648980021775,442.4757829040206,438.9372406474901,438.55376311240195
1.560000000000001,-0.07651803366509946,-0.04589084357316233,12.543153494680993,6.274048248960593,0.042477972423127675,0.0,-0.21298936553211603,-0.10253845398250362,2.9847338194206126,0.016589739411745116,0.08544618576317908,0.0,438.597170254586,438.99451860446294,438.9719327038529,438.4204175745973
1.620000000000001,-0.09012857635078436,-0.05221455043171878,12.723690925958358,6.274949909676717,0.047954650401583976,0.0,-0.24119206027838352,-0.10816098811746873,3.033027619077145,0.011704844175205639,0.10093493891271804,0.0,428.16076995033933,429.4837295398767,429.6599515973027,429.24550744420566
1.680000000000001,-0.10590161466769794,-0.058919180502410635,12.914506992393388,6.2757082913997735,0.05395393114922964,0.0,-0.2853234881060868,-0.11522456786317134,3.3266552706560892,0.0144467292449815,0.09802513449463132,0.0,502.62024895407234,502.4166741942583,503.3306134408742,503.5288669701038
